appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3429872_583189,3429872,583189,985,762,2021-05-23,Anthony Elanga,GB1,0,0,1,0,90
3050376_48066,3050376,48066,379,762,2019-01-12,Andy Carroll,GB1,0,0,0,0,19
3421853_392765,3421853,392765,11,931,2021-01-18,Emile Smith Rowe,GB1,0,0,0,1,82
2698428_13507,2698428,13507,29,29,2017-05-21,Leighton Baines,GB1,1,0,0,0,90
2577999_4072,2577999,4072,512,1132,2015-10-24,Peter Crouch,GB1,0,0,0,0,30
3838022_392757,3838022,392757,873,281,2022-10-09,Marc Guéhi,GB1,1,0,0,0,90
2578234_87672,2578234,87672,989,989,2016-04-23,Junior Stanislas,GB1,0,0,0,0,78
2475456_70934,2475456,70934,940,940,2015-03-21,Nolito,ES1,0,0,0,1,90
4113120_938158,4113120,938158,131,631,2023-10-22,Marc Guiu,ES1,1,0,1,0,11
3219420_31835,3219420,31835,379,379,2019-08-31,Mark Noble,GB1,0,0,0,0,85
3592048_477758,3592048,477758,985,379,2021-10-24,Aaron Wan-Bissaka,GB1,1,0,0,0,90
2594553_27924,2594553,27924,1050,1050,2015-10-25,Antonio Rukavina,ES1,1,0,0,0,7
2718719_193784,2718719,193784,331,1531,2016-08-27,Carlos Clerc,ES1,0,0,0,0,90
3886693_170472,3886693,170472,1049,1049,2023-05-25,Dimitri Foulquier,ES1,0,0,0,0,7
3450980_125781,3450980,125781,131,13,2020-10-31,Antoine Griezmann,ES1,0,0,1,0,90
2577894_36827,2577894,36827,631,984,2015-08-23,Branislav Ivanovic,GB1,0,0,0,0,90
3838612_242631,3838612,242631,29,931,2023-05-20,Alex Iwobi,GB1,0,0,0,0,90
2719028_45912,2719028,45912,940,940,2017-04-23,Sergio Álvarez,ES1,0,0,0,0,90
2486773_4267,2486773,4267,29,29,2015-04-04,Tim Howard,GB1,0,0,0,0,90
3450969_225122,3450969,225122,1049,681,2020-10-18,Gonçalo Guedes,ES1,0,0,1,0,90
4113091_480763,4113091,480763,1050,1050,2023-08-27,Juan Foyth,ES1,1,0,1,0,90
2899843_63723,2899843,63723,1533,1533,2018-04-18,David Lombán,ES1,0,0,1,0,90
3607620_74857,3607620,74857,131,12321,2022-01-08,Marc-André ter Stegen,ES1,0,0,0,0,90
2872235_40613,2872235,40613,1132,1132,2017-11-26,Jack Cork,GB1,0,0,0,0,90
2698108_50202,2698108,50202,631,418,2016-09-24,Eden Hazard,GB1,0,0,0,0,71
3079417_202984,3079417,202984,368,366,2018-10-07,Roque Mesa,ES1,0,0,0,0,1
2872336_6636,2872336,6636,1003,1003,2018-01-13,Christian Fuchs,GB1,0,0,0,0,17
2899605_99353,2899605,99353,12321,12321,2017-09-23,Portu,ES1,0,0,0,0,90
3610375_142031,3610375,142031,1531,237,2022-02-25,Omar Mascarell,ES1,0,0,0,0,75
2698430_26267,2698430,26267,281,281,2017-04-02,Fernandinho,GB1,1,0,0,0,90
2578159_34409,2578159,34409,873,873,2016-02-27,Joe Ledley,GB1,0,0,0,0,81
2578222_44983,2578222,44983,989,1010,2016-01-02,Dan Gosling,GB1,0,0,0,0,90
2872209_61592,2872209,61592,873,873,2017-10-28,James Tomkins,GB1,0,0,0,0,90
3592039_357147,3592039,357147,985,985,2021-11-20,Diogo Dalot,GB1,0,0,0,0,5
3607628_175449,3607628,175449,1050,331,2022-01-09,Moi Gómez,ES1,0,0,0,0,90
3592065_192080,3592065,192080,1132,762,2021-12-04,Nick Pope,GB1,0,0,0,0,90
3050177_14086,3050177,14086,985,29,2018-08-19,Ashley Young,GB1,0,0,0,0,90
4087967_576314,4087967,576314,1237,1237,2023-09-16,Jan Paul van Hecke,GB1,1,0,0,0,90
2486708_66934,2486708,66934,379,703,2015-02-08,Cheikhou Kouyaté,GB1,0,0,1,0,90
2899910_61546,2899910,61546,940,331,2018-05-12,Facundo Roncaglia,ES1,0,0,0,0,90
3885850_96718,3885850,96718,621,621,2022-08-29,Óscar de Marcos,ES1,0,0,0,0,90
3210127_378139,3210127,378139,1244,150,2020-07-12,Aitor Ruibal,ES1,1,0,0,0,90
4113152_197135,4113152,197135,2687,2687,2023-12-04,Joseba Zaldua,ES1,0,0,0,0,13
2719071_300168,2719071,300168,2448,621,2017-05-14,Mikel Vesga,ES1,1,0,0,0,90
2594623_18644,2594623,18644,1049,2687,2015-12-19,Álvaro Negredo,ES1,0,0,0,0,17
2718878_61546,2718878,61546,940,331,2017-01-15,Facundo Roncaglia,ES1,0,0,0,0,90
3886617_298589,3886617,298589,331,331,2023-04-08,David García,ES1,0,0,0,0,90
3886448_76467,3886448,76467,1050,3709,2022-11-09,Kiko Femenía,ES1,0,0,0,0,77
3219125_240306,3219125,240306,985,985,2020-07-04,Bruno Fernandes,GB1,0,0,1,2,90
3080884_356197,3080884,356197,1050,1050,2019-04-14,Alfonso Pedraza,ES1,0,0,0,0,14
3219089_381362,3219089,381362,405,405,2019-08-23,Wesley Moraes,GB1,0,0,1,0,90
2872256_5658,2872256,5658,11,11,2017-12-02,Petr Cech,GB1,0,0,0,0,90
2594598_16635,2594598,16635,13,13,2015-11-28,Juanfran Torres,ES1,0,0,0,0,90
2899932_132921,2899932,132921,12321,12321,2017-08-26,Aday Benítez,ES1,0,0,0,0,90
2872491_40611,2872491,40611,180,1003,2018-05-13,Ryan Bertrand,GB1,0,0,0,0,81
3080836_459463,3080836,459463,5358,150,2019-03-09,Cucho Hernández,ES1,0,0,0,0,12
2719012_128295,2719012,128295,1244,367,2017-04-09,Tito,ES1,1,0,0,1,90
2899611_76746,2899611,76746,3709,3709,2017-09-30,Damián Suárez,ES1,1,0,0,1,90
2486846_85177,2486846,85177,180,873,2015-05-24,Nathaniel Clyne,GB1,0,0,0,0,90
3050267_148455,3050267,148455,31,31,2018-11-03,Mohamed Salah,GB1,0,0,0,0,90
3219128_71271,3219128,71271,31,150,2020-03-07,Adrián San Miguel,GB1,0,0,0,0,90
2486713_10642,2486713,10642,762,762,2015-02-11,Mike Williamson,GB1,0,0,0,0,90
4095260_646658,4095260,646658,1132,1132,2023-12-26,Aaron Ramsey,GB1,0,0,0,0,1
3838230_206746,3838230,206746,931,931,2022-11-05,Kenny Tete,GB1,1,0,0,0,90
3208778_248738,3208778,248738,331,331,2019-11-24,Sergio Herrera,ES1,0,0,0,0,90
3079409_337066,3079409,337066,366,12321,2018-09-30,Toni Villa,ES1,0,0,0,0,85
3421756_435338,3421756,435338,11,11,2020-11-22,Gabriel,GB1,0,0,0,0,90
3610376_167721,3610376,167721,331,150,2022-02-27,Chimy Ávila,ES1,0,0,0,0,82
2698006_44779,2698006,44779,631,543,2016-08-27,Diego Costa,GB1,0,0,0,1,80
2594765_126716,2594765,126716,1049,1050,2016-03-20,Paco Alcácer,ES1,1,0,0,0,79
3219306_51471,3219306,51471,631,281,2019-12-22,Mateo Kovacic,GB1,1,0,0,1,68
3591978_348795,3591978,348795,148,150,2021-10-30,Giovani Lo Celso,GB1,0,0,0,0,73
2899887_85383,2899887,85383,1108,2687,2018-04-01,Rubén Sobrino,ES1,0,0,0,0,90
3050415_207014,3050415,207014,1010,873,2019-02-09,Will Hughes,GB1,0,0,0,1,90
3450985_216870,3450985,216870,331,2497,2020-10-31,Nacho Vidal,ES1,0,0,0,0,6
3219232_321247,3219232,321247,1123,405,2020-02-01,Emiliano Buendía,GB1,0,0,0,0,23
3838264_72476,3838264,72476,931,931,2022-12-31,Bernd Leno,GB1,0,0,0,0,90
3208845_129444,3208845,129444,714,12321,2020-01-25,David López,ES1,0,0,0,0,90
3451082_51663,3451082,51663,2687,2687,2021-01-10,Pedro Alcalá,ES1,0,0,0,0,90
2698390_40433,2698390,40433,11,368,2017-01-31,Alexis Sánchez,GB1,1,0,0,1,90
3886657_401922,3886657,401922,1050,931,2023-04-30,Samuel Chukwueze,ES1,0,0,0,0,63
3607547_167721,3607547,167721,331,150,2021-11-07,Chimy Ávila,ES1,0,0,0,0,19
2718975_230784,2718975,230784,13,1050,2017-03-11,Thomas Partey,ES1,0,0,0,0,45
4112846_834752,4112846,834752,621,621,2023-12-16,Unai Gómez,ES1,0,0,0,0,5
3838189_258923,3838189,258923,985,131,2022-10-22,Marcus Rashford,GB1,0,0,0,0,81
2594792_31909,2594792,31909,418,418,2016-04-16,Toni Kroos,ES1,0,0,0,0,90
3886498_251106,3886498,251106,3709,989,2023-01-15,Enes Ünal,ES1,0,0,1,0,90
2718919_59375,2718919,59375,681,681,2017-02-10,David Zurutuza,ES1,1,0,0,0,90
3592101_339556,3592101,339556,1148,1148,2022-02-19,Rico Henry,GB1,0,0,0,0,90
2899887_67080,2899887,67080,1108,1108,2018-04-01,Víctor Laguardia,ES1,0,0,0,0,90
3844095_298976,3844095,298976,3709,3709,2022-08-15,Borja Mayoral,ES1,0,0,0,0,81
2475496_41281,2475496,41281,368,368,2015-04-19,Nicolás Pareja,ES1,0,0,0,0,90
2594654_64399,2594654,64399,3709,940,2016-01-09,Vicente Guaita,ES1,1,0,0,0,90
2475404_7767,2475404,7767,13,13,2015-02-15,Fernando Torres,ES1,0,0,0,0,45
2872465_102258,2872465,102258,1132,1132,2018-04-28,Matthew Lowton,GB1,0,0,0,0,90
3451397_44069,3451397,44069,5358,5358,2021-04-09,Pedro Mosquera,ES1,0,0,0,0,65
4095235_171679,4095235,171679,543,543,2023-12-09,Matt Doherty,GB1,0,0,0,0,21
2578273_61644,2578273,61644,762,703,2016-04-23,Jack Colback,GB1,0,0,1,0,90
3050238_74810,3050238,74810,1132,1148,2018-10-06,Ben Mee,GB1,1,0,0,0,90
2718805_175449,2718805,175449,2448,331,2016-10-29,Moi Gómez,ES1,1,0,1,0,82
3219413_92572,3219413,92572,873,873,2019-09-22,Joel Ward,GB1,0,0,0,0,90
3838755_126665,3838755,126665,29,29,2023-02-18,Idrissa Gueye,GB1,0,0,0,0,90
3219225_111455,3219225,111455,11,289,2020-02-16,Granit Xhaka,GB1,1,0,0,0,90
4087935_427568,4087935,427568,11,762,2023-08-21,Aaron Ramsdale,GB1,0,0,0,0,90
3838792_388165,3838792,388165,1148,762,2023-01-14,Yoane Wissa,GB1,0,0,0,0,71
3607553_127032,3607553,127032,1050,703,2021-11-20,Serge Aurier,ES1,0,0,0,0,7
2718827_37337,2718827,37337,1049,367,2016-11-20,Mario Suárez,ES1,0,0,0,0,90
2594715_165007,2594715,165007,1050,1108,2016-02-21,Denis Suárez,ES1,0,0,0,0,23
3451153_85288,3451153,85288,418,150,2021-02-14,Isco,ES1,0,0,0,0,11
3208637_282411,3208637,282411,13,13,2020-07-19,Marcos Llorente,ES1,0,0,0,0,25
3844600_783396,3844600,783396,12321,714,2022-08-22,Ramón Terrats,ES1,0,0,0,0,4
2872399_170321,2872399,170321,762,762,2018-03-03,Paul Dummett,GB1,0,0,0,0,90
3219079_31835,3219079,31835,379,379,2019-09-16,Mark Noble,GB1,1,0,0,0,90
2594846_63689,2594846,63689,16795,1533,2016-05-14,Fran Rico,ES1,1,0,0,0,90
3219169_176553,3219169,176553,281,621,2020-06-22,Aymeric Laporte,GB1,0,0,0,0,29
3450988_227805,3450988,227805,1049,1049,2020-11-01,Jaume Doménech,ES1,0,0,0,0,90
4112875_38253,4112875,38253,131,131,2023-12-10,Robert Lewandowski,ES1,0,0,1,0,90
3421859_108354,3421859,108354,873,1003,2021-01-17,Jordan Ayew,GB1,0,0,0,0,90
2594672_125931,2594672,125931,3368,3368,2016-01-25,Toño García,ES1,1,0,0,0,90
3607566_616369,3607566,616369,681,681,2021-11-28,Ander Barrenetxea,ES1,0,0,0,0,30
2594639_13038,2594639,13038,1084,1084,2015-12-30,Arthur Boka,ES1,0,0,0,0,31
3591993_158764,3591993,158764,399,399,2021-08-29,Stuart Dallas,GB1,0,0,0,0,90
3050186_29975,3050186,29975,989,989,2018-08-18,Andrew Surman,GB1,0,0,0,0,90
2577996_92469,2577996,92469,989,762,2015-10-25,Matt Ritchie,GB1,0,0,1,0,90
3429842_67063,3429842,67063,1237,1237,2021-05-09,Danny Welbeck,GB1,0,0,0,0,78
3219305_40611,3219305,40611,180,1003,2019-12-14,Ryan Bertrand,GB1,0,0,0,0,90
3451450_203516,3451450,203516,1531,472,2021-05-07,Nuke Mfulu,ES1,0,0,0,0,85
3885848_256429,3885848,256429,366,367,2022-08-28,Sergi Guardiola,ES1,0,0,0,0,61
3610360_129473,3610360,129473,681,681,2022-02-20,Rafinha,ES1,0,0,0,0,28
3838022_543387,3838022,543387,873,873,2022-10-09,Cheick Doucouré,GB1,1,0,0,0,64
3208632_252677,3208632,252677,3368,3368,2020-07-19,José Luis Morales,ES1,0,0,0,0,89
3451044_111508,3451044,111508,3709,3709,2020-12-20,Allan Nyom,ES1,1,0,0,1,90
2577893_191217,2577893,191217,11,150,2015-08-24,Héctor Bellerín,GB1,0,0,0,0,90
2718957_129473,2718957,129473,131,681,2017-03-01,Rafinha,ES1,0,0,0,0,74
3838665_135343,3838665,135343,762,762,2023-04-23,Fabian Schär,GB1,0,0,0,2,74
3421725_314183,3421725,314183,984,984,2020-10-26,Karlan Grant,GB1,0,0,1,0,84
3837837_206746,3837837,206746,931,931,2022-08-20,Kenny Tete,GB1,1,0,0,0,77
2578069_24589,2578069,24589,1123,1123,2015-12-12,Wes Hoolahan,GB1,0,0,1,0,84
2594566_182712,2594566,182712,1049,131,2015-10-31,João Cancelo,ES1,0,0,0,1,81
2578132_61592,2578132,61592,379,873,2016-02-06,James Tomkins,GB1,0,0,0,0,61
2698144_55742,2698144,55742,989,703,2016-11-19,Harry Arter,GB1,1,0,0,0,90
4112878_573775,4112878,573775,1049,1049,2023-12-08,Hugo Duro,ES1,0,0,0,0,90
4095257_392765,4095257,392765,11,931,2023-12-28,Emile Smith Rowe,GB1,0,0,0,0,11
3610277_18644,3610277,18644,2687,2687,2022-01-18,Álvaro Negredo,ES1,0,0,1,1,90
3429705_42412,3429705,42412,1003,985,2021-02-03,Jonny Evans,GB1,0,0,0,0,90
3210002_290249,3210002,290249,3709,3709,2020-03-07,Mauro Arambarri,ES1,2,0,0,0,82
3844549_401624,3844549,401624,150,3302,2023-06-04,Edgar González,ES1,0,0,0,0,87
3886664_380598,3886664,380598,367,1050,2023-05-04,Santi Comesaña,ES1,0,0,0,0,81
3591952_404584,3591952,404584,1148,1148,2021-11-06,Marcus Forss,GB1,0,0,0,0,21
3592071_341051,3592071,341051,180,379,2021-12-11,Kyle Walker-Peters,GB1,0,0,0,0,90
3886331_371998,3886331,371998,418,418,2022-10-19,Vinicius Junior,ES1,0,0,0,0,80
2475395_142419,2475395,142419,1533,331,2015-02-06,Raúl Navas,ES1,0,0,0,0,90
2872296_73484,2872296,73484,1010,1010,2017-12-23,Tom Cleverley,GB1,0,0,0,0,90
2578072_57207,2578072,57207,873,873,2015-12-19,Jordon Mutch,GB1,0,0,0,0,11
2719054_54774,2719054,54774,331,331,2017-04-30,Miguel de las Cuevas,ES1,0,0,0,0,13
4095144_314875,4095144,314875,379,379,2023-09-30,Jarrod Bowen,GB1,0,0,1,0,90
2594647_133794,2594647,133794,16795,1108,2016-01-03,Edgar Méndez,ES1,1,0,0,0,90
2594776_72047,2594776,72047,940,940,2016-04-02,Iago Aspas,ES1,0,0,0,0,90
2475403_26199,2475403,26199,3302,3368,2015-02-13,Verza,ES1,0,0,1,0,90
3611453_284884,3611453,284884,3709,1244,2022-04-16,Óscar Rodríguez,ES1,0,0,0,0,45
3451056_282411,3451056,282411,13,13,2020-12-22,Marcos Llorente,ES1,0,0,1,0,90
4112966_455181,4112966,455181,367,367,2023-09-30,Jorge de Frutos,ES1,0,0,0,0,19
2899846_56067,2899846,56067,714,1531,2018-04-15,Pablo Piatti,ES1,0,0,0,0,33
2698428_13520,2698428,13520,29,350,2017-05-21,Phil Jagielka,GB1,1,0,0,0,90
2899575_339820,2899575,339820,3709,366,2017-09-08,Amath Ndiaye,ES1,1,0,0,0,78
2594803_197545,2594803,197545,1533,621,2016-04-20,Ander Capa,ES1,0,0,0,0,90
4095176_357885,4095176,357885,379,150,2023-11-04,Pablo Fornals,GB1,0,0,0,0,26
3429782_111455,3429782,111455,11,289,2021-03-21,Granit Xhaka,GB1,0,0,0,0,74
2594513_66112,2594513,66112,1533,366,2015-09-23,Keko Gontán,ES1,0,0,0,0,61
3886487_263727,3886487,263727,368,368,2023-01-08,Joan Jordán,ES1,0,0,0,0,90
3838666_346314,3838666,346314,631,631,2023-05-25,Trevoh Chalobah,GB1,0,0,0,0,90
2698305_52570,2698305,52570,180,989,2017-03-19,Fraser Forster,GB1,0,0,0,0,90
2577944_85475,2577944,85475,2288,762,2015-08-30,Federico Fernández,GB1,0,0,0,0,90
3429871_444208,3429871,444208,180,1132,2021-05-23,Michael Obafemi,GB1,0,0,0,0,6
2718982_51426,2718982,51426,681,3709,2017-03-18,Markel Bergara,ES1,0,0,0,0,20
3886641_143559,3886641,143559,237,1244,2023-04-26,Matija Nastasić,ES1,0,0,1,0,45
2475460_208890,2475460,208890,1084,3368,2015-04-04,Samu García,ES1,0,0,0,0,62
2698145_85935,2698145,85935,984,984,2016-10-22,James McClean,GB1,1,0,0,0,65
3592063_453704,3592063,453704,1148,368,2021-12-05,Álvaro Fernández,GB1,0,0,0,0,90
3050449_61592,3050449,61592,873,873,2019-03-02,James Tomkins,GB1,1,0,0,0,90
2486783_40611,2486783,40611,180,1003,2015-04-11,Ryan Bertrand,GB1,0,0,0,0,90
4113074_358250,4113074,358250,940,940,2023-09-28,Joseph Aidoo,ES1,0,0,0,0,90
3219083_118534,3219083,118534,29,29,2019-09-01,Michael Keane,GB1,0,0,0,0,90
2698349_13460,2698349,13460,512,985,2017-04-04,Lee Grant,GB1,0,0,0,0,90
2899921_60890,2899921,60890,1533,366,2018-05-20,Fabián Orellana,ES1,0,0,0,0,90
3451423_176591,3451423,176591,1108,1108,2021-04-18,Jota Peleteiro,ES1,0,0,0,0,89
3219069_242631,3219069,242631,29,931,2019-09-28,Alex Iwobi,GB1,0,0,0,0,67
3209970_506248,3209970,506248,1533,714,2020-02-22,Edu Expósito,ES1,0,0,0,0,83
3219401_95424,3219401,95424,281,1132,2019-10-06,Kyle Walker,GB1,0,0,0,0,45
2594500_57876,2594500,57876,897,897,2015-09-14,Laure,ES1,1,0,0,0,90
3219311_140191,3219311,140191,379,989,2019-12-09,Ryan Fredericks,GB1,0,0,0,0,90
2718851_74229,2718851,74229,13,13,2016-12-12,Koke,ES1,0,0,0,0,90
4113113_537762,4113113,537762,3302,3302,2023-10-22,Sergio Arribas,ES1,0,0,0,0,68
2718833_85288,2718833,85288,418,150,2016-11-26,Isco,ES1,0,0,0,0,9
2486720_44779,2486720,44779,631,543,2015-02-21,Diego Costa,GB1,0,0,0,0,90
2899679_153238,2899679,153238,472,3302,2017-12-03,Jonathan Viera,ES1,0,0,0,0,90
3219175_429014,3219175,429014,543,703,2020-06-24,Morgan Gibbs-White,GB1,0,0,0,0,1
2578008_29712,2578008,29712,1123,762,2015-10-24,John Ruddy,GB1,0,0,0,0,90
3219367_37403,3219367,37403,379,366,2019-11-02,Roberto,GB1,0,0,0,0,90
2872431_127108,2872431,127108,762,367,2018-03-31,Florian Lejeune,GB1,0,0,0,0,90
3886691_522784,3886691,522784,12321,379,2023-05-23,Taty Castellanos,ES1,0,0,0,0,16
4095150_661053,4095150,661053,29,29,2023-10-07,Jarrad Branthwaite,GB1,0,0,0,0,90
3219340_272622,3219340,272622,379,931,2019-11-23,Issa Diop,GB1,1,0,0,0,64
3451012_252667,3451012,252667,2687,2687,2020-11-28,Fali,ES1,0,0,0,0,58
3420838_357662,3420838,357662,379,11,2020-09-19,Declan Rice,GB1,0,0,0,0,90
3210129_309110,3210129,309110,940,681,2020-07-11,Brais Méndez,ES1,0,0,0,0,5
2577987_6150,2577987,6150,762,762,2015-10-03,Fabricio Coloccini,GB1,0,0,0,0,90
2698361_63494,2698361,63494,1010,1050,2017-05-21,Étienne Capoue,GB1,0,0,0,0,90
3429846_583189,3429846,583189,985,762,2021-05-11,Anthony Elanga,GB1,0,0,0,0,66
4113106_326330,4113106,326330,131,131,2023-09-16,Frenkie de Jong,ES1,0,0,0,0,90
2486794_3881,2486794,3881,31,512,2015-04-28,Glen Johnson,GB1,0,0,0,0,90
3210021_374139,3210021,374139,131,150,2020-06-13,Junior Firpo,ES1,0,0,0,0,6
4112811_636688,4112811,636688,131,131,2023-08-13,Alejandro Balde,ES1,0,0,0,0,90
3431938_63056,3431938,63056,331,331,2021-01-12,Roberto Torres,ES1,0,0,0,0,90
2577858_33873,2577858,33873,631,29,2015-08-08,Asmir Begovic,GB1,0,0,0,0,36
3591990_333241,3591990,333241,762,762,2021-09-25,Joelinton,GB1,0,0,0,0,90
3838651_144028,3838651,144028,11,11,2023-04-26,Leandro Trossard,GB1,0,0,0,1,30
2899863_16306,2899863,16306,418,985,2018-04-28,Casemiro,ES1,0,0,0,0,90
3450997_142027,3450997,142027,366,366,2020-11-08,Pablo Hervías,ES1,1,0,0,1,58
3210118_51510,3210118,51510,3709,237,2020-07-08,Ángel Rodríguez,ES1,1,0,0,0,33
3050329_31835,3050329,31835,379,379,2018-12-15,Mark Noble,GB1,1,0,0,0,62
3050243_286384,3050243,286384,985,2497,2018-10-06,Eric Bailly,GB1,0,0,0,0,19
3592006_95424,3592006,95424,281,1132,2021-10-03,Kyle Walker,GB1,0,0,0,0,90
3210078_145769,3210078,145769,3368,366,2020-06-23,Sergio León,ES1,0,0,0,0,70
3431909_255488,3431909,255488,621,621,2020-09-12,Yeray Álvarez,ES1,1,0,0,0,90
3208834_349066,3208834,349066,681,31,2020-01-19,Alexander Isak,ES1,0,0,0,0,57
3209811_71204,3209811,71204,366,366,2020-02-08,Javi Moyano,ES1,1,0,0,0,90
3050268_90836,3050268,90836,989,703,2018-11-03,Steve Cook,GB1,0,0,0,0,90
2718891_165007,2718891,165007,131,1108,2017-01-22,Denis Suárez,ES1,0,0,1,0,80
3208645_73250,3208645,73250,1050,1050,2019-08-23,Mario Gaspar,ES1,0,0,0,0,90
2578141_10003,2578141,10003,1003,1003,2016-02-06,Wes Morgan,GB1,1,0,0,0,90
4113127_81999,4113127,81999,418,418,2023-08-19,Joselu,ES1,0,0,0,0,9
3421797_503733,3421797,503733,29,762,2020-12-16,Anthony Gordon,GB1,0,0,0,0,1
2578211_6636,2578211,6636,1003,1003,2016-04-10,Christian Fuchs,GB1,1,0,0,0,90
4112845_221899,4112845,221899,3302,3302,2023-12-17,Léo Baptistão,ES1,1,0,0,0,90
3592255_209212,3592255,209212,1237,1237,2022-04-16,Solly March,GB1,0,0,0,0,8
4112874_636093,4112874,636093,940,940,2023-12-20,Carlos Domínguez,ES1,0,0,0,0,45
2475436_7874,2475436,7874,621,12321,2015-03-07,Gorka Iraizoz,ES1,0,0,0,0,90
4095238_388165,4095238,388165,1148,762,2023-12-17,Yoane Wissa,GB1,0,0,0,0,76
3838668_121477,3838668,121477,543,543,2023-04-22,Craig Dawson,GB1,0,0,0,0,90
3431932_337066,3431932,337066,366,12321,2020-09-27,Toni Villa,ES1,0,0,0,0,73
3451210_367466,3451210,367466,1049,1049,2021-03-12,Thierry Correia,ES1,0,0,0,0,85
4087948_53360,4087948,53360,1132,1132,2023-08-27,Jay Rodríguez,GB1,0,0,0,0,9
3079474_72047,3079474,72047,940,940,2018-12-01,Iago Aspas,ES1,0,0,2,0,88
3421861_357662,3421861,357662,379,11,2021-01-16,Declan Rice,GB1,0,0,0,0,90
3451047_118997,3451047,118997,3368,331,2020-12-19,Aitor Fernández,ES1,0,0,0,0,90
2872426_148153,2872426,148153,1237,1237,2018-03-31,Lewis Dunk,GB1,0,0,0,0,90
2578091_28336,2578091,28336,873,873,2015-12-26,Mile Jedinak,GB1,0,0,0,0,16
2594620_207924,2594620,207924,367,940,2015-12-13,Jozabed Sánchez,ES1,0,0,0,0,90
2718787_177065,2718787,177065,897,1237,2016-10-15,Florin Andone,ES1,1,0,0,0,90
3050197_287431,3050197,287431,931,931,2018-09-01,Alfie Mawson,GB1,0,0,0,0,90
3886499_192009,3886499,192009,367,367,2023-01-14,Unai López,ES1,0,0,0,0,59
3050176_128901,3050176,128901,543,1003,2018-08-11,Conor Coady,GB1,0,0,0,0,90
3219328_324882,3219328,324882,405,1031,2019-12-08,Marvelous Nakamba,GB1,1,0,0,0,59
2594527_85258,2594527,85258,621,621,2015-09-27,Mikel Balenziaga,ES1,0,0,0,0,90
3209805_263727,3209805,263727,368,368,2020-02-09,Joan Jordán,ES1,0,0,0,0,90
3837833_340324,3837833,340324,11,873,2022-08-13,Eddie Nketiah,GB1,0,0,0,0,6
2578128_248045,2578128,248045,289,289,2016-01-23,Duncan Watmore,GB1,0,0,0,0,24
4095158_333014,4095158,333014,1132,931,2023-10-21,Sander Berge,GB1,1,0,0,0,66
3592183_328658,3592183,328658,1148,1148,2022-03-20,Kristoffer Ajer,GB1,0,0,0,0,66
2475360_71571,2475360,71571,621,714,2015-01-17,Ander Iturraspe,ES1,0,0,0,0,23
2899693_251896,2899693,251896,418,418,2017-12-09,Jesús Vallejo,ES1,0,0,0,0,90
3050413_40611,3050413,40611,180,1003,2019-02-09,Ryan Bertrand,GB1,0,0,0,0,90
2718771_126737,2718771,126737,681,3709,2016-09-30,Juanmi,ES1,0,0,0,0,1
3592170_435338,3592170,435338,11,11,2022-04-23,Gabriel,GB1,0,0,0,0,90
4113068_167721,4113068,167721,331,150,2023-09-28,Chimy Ávila,ES1,0,1,0,0,85
3219296_357885,3219296,357885,379,150,2019-12-26,Pablo Fornals,GB1,0,0,0,0,58
3219202_168157,3219202,168157,543,2497,2020-03-01,Leander Dendoncker,GB1,1,0,0,0,11
2899614_282411,2899614,282411,418,13,2017-10-14,Marcos Llorente,ES1,0,0,0,0,90
4095188_425334,4095188,425334,405,405,2023-11-12,Matty Cash,GB1,0,0,0,0,90
2872465_48078,2872465,48078,1132,1132,2018-04-28,Sam Vokes,GB1,0,0,0,0,24
3210140_50202,3210140,50202,418,418,2020-07-16,Eden Hazard,ES1,0,0,0,0,62
3607552_129444,3607552,129444,714,12321,2021-11-20,David López,ES1,0,0,0,0,56
3838658_126664,3838658,126664,405,405,2023-04-25,Lucas Digne,GB1,0,0,0,0,13
3219408_357662,3219408,357662,379,11,2019-09-28,Declan Rice,GB1,0,0,0,0,90
3079455_156814,3079455,156814,1244,1244,2018-11-10,Javi Eraso,ES1,1,0,0,0,73
2475532_26066,2475532,26066,3368,1533,2015-05-10,Iván Ramis,ES1,0,0,0,0,90
2577885_12282,2577885,12282,985,12321,2015-08-14,Daley Blind,GB1,0,0,0,0,90
2718904_73782,2718904,73782,16795,16795,2017-01-28,Adrián Ramos,ES1,0,0,0,0,90
3208632_71905,3208632,71905,3368,3368,2020-07-19,Coke,ES1,0,0,1,0,90
3429787_183334,3429787,183334,399,399,2021-04-03,Patrick Bamford,GB1,0,0,0,0,65
3208626_443222,3208626,443222,331,472,2019-08-17,Marc Cardona,ES1,0,0,0,0,20
3451086_193784,3451086,193784,3368,1531,2021-01-10,Carlos Clerc,ES1,0,0,0,0,90
2594660_125931,2594660,125931,3368,3368,2016-01-09,Toño García,ES1,0,0,0,1,90
3208635_262365,3208635,262365,16795,16795,2020-07-19,Antonio Puertas,ES1,0,0,1,1,77
3050374_168157,3050374,168157,543,2497,2019-01-14,Leander Dendoncker,GB1,0,0,0,0,90
2698406_13573,2698406,13573,989,989,2017-05-13,Simon Francis,GB1,0,0,0,0,90
2719030_223068,2719030,223068,472,472,2017-04-23,Tana,ES1,0,0,0,1,72
3858326_356197,3858326,356197,1050,1050,2022-09-18,Alfonso Pedraza,ES1,0,0,0,0,82
